180,217,212,248,274,228,205
260,201,130,245,139,297,149
253,229,165,211,231,219,177
267,217,211,192,187,250,129
276,115,214,173,110,230,206
284,118,109,104,112,148,232
189,212,163,226,154,120,186
274,106,190,281,266,102,133
235,153,209,207,240,201,243
214,103,252,273,108,201,139
273,204,154,261,146,174,103
119,107,246,172,257,277,241
149,103,276,173,262,296,281
251,264,152,160,200,114,174
288,201,159,156,148,300,207
255,288,119,173,243,257,120
272,224,131,247,221,298,139
183,244,214,227,221,204,115
288,294,250,279,282,233,214
130,191,191,144,292,300,238
231,208,231,299,223,107,215
213,226,273,181,123,149,274
234,207,286,122,256,213,168
154,117,188,145,242,132,218
108,240,202,207,269,178,136
199,116,247,275,100,252,209
243,273,218,277,225,247,177
242,170,267,228,142,282,272
262,100,203,219,184,193,213
102,203,215,130,226,287,289
270,203,248,114,251,220,227
120,220,127,155,133,189,187
247,104,174,289,209,186,167
137,151,202,267,186,223,178
249,278,211,175,169,162,107
187,169,142,146,207,152,149
262,196,300,241,171,168,105
246,277,270,265,115,236,288
108,108,248,190,112,148,192
130,209,208,136,145,227,273
250,262,178,245,261,208,188
278,125,286,286,192,188,299
250,288,273,228,280,183,150
113,125,255,107,144,149,108
228,253,193,258,207,289,115
177,220,116,277,278,252,107
277,103,144,196,227,204,165
113,164,144,296,214,280,170
268,205,216,277,201,229,292
254,143,242,242,275,207,115
120,211,296,237,143,300,134
118,244,257,191,129,190,199
229,278,239,116,146,276,245
270,103,210,110,156,297,227
299,152,220,151,172,103,267
145,207,256,223,145,219,286
130,107,164,274,261,204,100
118,133,255,288,257,234,220
182,295,104,180,253,132,267
224,123,277,298,280,294,203
151,130,132,101,184,146,260
197,281,211,145,138,162,262
217,113,148,149,113,120,171
259,265,249,206,174,235,243
109,213,223,281,127,194,295
199,176,234,156,139,264,156
256,204,260,274,231,229,145
264,195,104,259,214,292,105
258,277,231,164,138,108,184
264,134,192,170,204,262,130
131,237,189,232,273,162,155
222,215,298,261,230,228,300
290,179,105,208,138,300,229
105,125,146,214,241,120,278
193,162,204,207,174,120,221
251,223,167,176,133,172,259
153,246,242,157,231,114,296
177,247,259,219,296,195,108
128,101,110,195,249,283,162
136,285,153,224,167,119,111
261,140,247,202,228,287,128
221,204,208,297,220,182,284
151,266,239,122,118,259,138
298,180,117,103,164,154,129
224,174,152,217,235,101,235
122,147,223,186,240,182,265
297,242,178,281,259,186,126
112,296,276,177,256,238,120
162,283,133,259,198,119,211
280,162,218,212,156,255,116
114,211,176,157,270,237,109
281,190,123,269,118,268,286
178,147,232,248,129,101,244
232,139,238,281,131,162,124
209,265,192,262,294,294,276
122,107,260,100,167,193,296
112,277,191,181,231,246,251
118,225,143,299,296,190,225
235,215,189,165,187,190,247
152,189,186,193,135,147,215
282,127,141,172,244,122,102
228,267,284,112,260,260,197
300,209,139,129,223,188,238
285,175,286,242,157,171,100
233,222,223,296,106,207,238
196,278,281,100,260,285,111
183,192,219,121,241,225,139
154,150,222,123,114,146,191
176,285,276,208,154,225,190
200,113,292,184,282,199,248
158,154,296,274,297,289,157
294,289,225,165,177,107,300
259,152,239,139,173,163,234
102,202,293,286,114,233,104
217,161,159,252,167,258,152
100,236,190,211,291,159,197
175,150,177,149,264,114,251
202,227,286,112,112,105,273
199,137,253,139,291,188,202
262,152,298,115,154,102,273
280,156,128,102,239,291,254
287,223,254,188,112,174,146
272,134,297,291,213,234,299
158,186,245,105,244,170,267
259,243,168,273,224,121,184
130,179,135,224,120,267,230
158,110,221,107,245,297,234
300,273,166,211,279,118,249
132,201,120,202,192,228,246
134,148,103,297,122,243,297
265,184,282,162,248,119,231
154,149,234,280,232,289,156
200,160,210,140,209,135,103
266,108,265,269,220,291,252
118,267,300,218,169,198,154
206,243,223,216,184,244,129
191,286,273,228,278,184,188
123,172,254,133,168,160,279
289,126,208,273,153,252,273
226,265,141,108,280,109,137
165,101,118,188,185,235,209
269,124,233,121,261,162,266
282,298,248,155,169,139,281
281,273,240,148,201,191,252
178,291,241,173,247,149,294
264,246,235,285,146,234,165
107,199,243,256,164,103,139
176,120,289,290,169,286,286
208,197,239,282,199,133,273
115,154,264,167,159,257,259
137,281,240,235,297,295,222
203,245,122,228,274,139,272
198,229,198,265,133,184,279
275,103,116,157,295,272,188
241,279,271,230,122,221,271
102,205,122,269,192,277,142
143,267,198,141,267,287,255
144,187,162,284,290,107,229
124,286,212,278,130,164,195
202,156,215,222,211,155,103
102,264,170,198,137,218,150
175,195,155,190,252,300,205
269,210,158,231,178,277,272
291,128,222,126,269,273,165
225,253,191,224,274,279,258
126,177,234,141,139,220,154
236,141,111,174,201,117,100
165,297,206,148,212,289,150
182,271,246,251,187,188,198
170,136,274,120,206,189,203
261,144,259,224,257,128,231
146,116,274,139,225,201,199
138,151,185,144,247,279,148
211,196,126,105,100,252,300
155,208,193,144,181,277,294
297,196,146,204,123,136,114
170,270,187,232,243,234,272
141,194,157,263,222,166,242
259,297,238,185,249,117,170
100,257,189,148,204,277,155
152,188,243,300,215,149,208
111,196,177,170,245,214,201
168,158,131,185,106,187,298
205,193,269,167,115,115,131
197,258,195,205,111,203,253
169,271,137,146,210,119,135
288,218,247,270,202,150,133
253,297,124,266,232,291,178
261,290,272,253,139,122,162
235,238,195,267,260,115,243
155,209,254,145,273,262,247
234,218,190,277,124,123,273
257,203,229,236,193,133,179
276,159,137,139,153,253,117
174,133,192,277,141,202,253
169,187,224,244,118,265,252
228,227,204,286,224,188,135
292,285,102,220,163,220,263
170,127,265,106,283,298,298
124,262,250,201,231,283,237
150,109,225,158,201,254,204
199,171,101,118,243,164,257
287,248,210,144,300,110,194
284,156,261,254,236,187,256
250,195,186,167,209,250,264
241,150,148,268,142,213,116
151,201,238,254,293,133,162
149,164,191,200,291,253,236
258,267,284,168,136,147,270
119,147,225,123,166,143,296
110,140,226,200,138,230,118
137,277,110,209,225,162,257
248,130,223,146,163,240,173
179,198,173,231,171,190,192
165,105,107,121,283,217,292
205,171,272,152,179,116,174
255,174,150,231,184,160,199
237,118,294,128,273,136,220
138,280,248,118,179,170,208
160,114,175,204,103,293,221
135,270,221,268,223,111,126
250,164,173,205,128,253,296
160,100,161,226,277,116,165
173,116,180,157,168,279,257
185,130,111,246,229,162,164
181,228,222,147,105,130,131
160,108,253,283,292,182,130
101,123,210,228,201,284,238
280,225,101,205,277,223,284
282,227,126,178,182,267,147
130,112,105,260,296,256,275
160,298,190,256,299,219,150
191,137,294,133,115,154,173
122,110,248,209,222,145,238
193,113,109,137,122,221,207
281,199,291,264,160,126,291
199,279,249,119,250,239,285
134,202,245,220,146,233,153
215,293,279,118,183,200,195
191,173,262,120,224,107,174
242,202,198,150,253,191,268
182,100,145,181,176,244,133
175,221,164,139,112,140,196
132,266,279,153,200,124,124
250,170,106,122,159,161,149
132,120,198,263,284,265,203
157,128,237,251,270,157,231
184,142,139,222,241,163,150
271,280,226,122,135,159,260
196,213,294,110,191,175,176
104,166,205,111,219,140,193
153,265,156,191,223,149,181
112,178,261,270,184,277,125
120,259,195,242,165,152,185
234,123,265,232,159,135,279
125,168,201,292,212,111,272
219,177,229,197,120,113,207
247,139,237,292,184,292,267
281,118,248,217,146,123,239
122,180,232,266,153,300,119
298,240,150,132,128,254,293
181,141,200,243,110,189,273
116,199,139,172,160,240,290
137,217,160,192,281,300,244
262,236,276,161,123,228,218
145,142,163,223,259,139,125
192,181,156,173,288,140,262
196,114,214,282,120,144,264
297,209,274,112,246,115,109
188,272,295,211,207,149,156
180,172,286,206,220,257,202
252,195,153,212,119,145,258
263,174,287,300,230,212,185
103,172,217,202,108,192,256
148,165,248,159,174,201,269
100,249,134,183,210,118,140
275,181,164,255,181,190,114
282,269,257,210,116,261,181
257,174,274,213,245,199,166
176,290,144,231,175,207,137
271,229,200,284,173,203,267
128,127,232,112,141,136,160
257,250,123,296,190,296,296
215,287,284,238,130,265,246
199,196,146,181,146,272,189
227,287,137,276,221,126,300
223,139,179,277,272,250,148
221,269,255,293,166,143,146
118,101,266,239,235,180,256
271,113,117,169,259,208,296
243,122,178,207,290,288,203
192,261,240,252,236,217,173
277,165,269,204,125,182,145
216,240,281,123,197,189,187
289,136,188,164,109,147,268
208,164,242,144,217,298,231
131,280,126,150,286,186,213
106,299,115,267,121,269,133
112,300,188,132,151,267,300
229,241,298,149,186,253,247
267,263,243,191,228,163,120
279,293,218,164,129,161,203
222,217,110,290,297,213,221
261,184,290,298,100,281,127
258,120,196,280,233,175,160
293,207,163,235,202,118,279
198,192,234,242,271,137,143
105,180,107,109,248,229,277
262,176,295,117,180,282,217
200,232,256,136,180,173,259
128,156,223,206,257,269,127
169,209,242,199,230,218,214
162,289,271,166,287,140,137
254,115,284,162,252,261,256
254,149,238,145,118,292,251
167,159,182,167,102,267,138
278,178,147,220,128,159,237
122,174,106,128,277,262,209
245,220,229,236,272,283,196
147,225,295,250,285,299,280
298,240,253,273,214,270,226
215,157,291,100,127,259,270
164,122,225,219,263,169,256
102,117,272,281,198,286,275
142,280,240,200,173,159,215
126,264,220,135,222,131,161
128,134,235,298,192,268,265
294,152,255,237,204,130,236
137,169,111,195,170,202,157
283,166,112,265,286,103,242
141,111,221,137,240,102,231
225,212,193,208,206,229,183
181,246,255,267,118,238,116
118,245,221,116,156,109,171
227,210,252,116,127,188,247
110,208,256,155,183,156,255
231,277,291,124,205,118,177
222,231,134,110,299,236,101
194,147,238,229,152,291,271
165,202,279,266,266,258,288
281,199,281,112,119,190,160
212,249,127,157,193,174,220
207,266,124,208,103,103,181
104,177,141,131,238,125,172
134,184,102,115,245,229,281
134,247,282,257,136,111,193
146,205,208,236,168,147,275
188,207,293,186,194,104,153
144,192,299,272,241,168,287
151,188,120,225,188,167,264
207,193,270,253,110,271,109
100,266,103,202,181,159,197
275,108,105,141,184,210,161
252,221,294,136,235,105,286
102,229,129,166,259,128,108
298,284,151,145,256,290,169
146,126,265,146,132,241,118
103,228,254,191,156,299,232
118,283,133,239,214,194,235
242,248,186,213,146,124,157
248,115,119,275,141,276,150
120,208,236,193,287,145,206
278,230,192,178,115,143,200
224,155,134,104,232,159,113
229,165,257,240,277,153,262
178,150,189,175,121,233,250
178,221,167,269,150,170,106
125,101,135,184,297,219,277
132,254,222,127,231,265,290
138,218,282,272,129,285,197
130,157,125,154,289,168,173
288,198,116,122,287,204,180
267,251,184,130,131,121,221
183,221,115,143,206,178,160
297,259,207,140,298,244,130
118,187,135,131,113,136,121
113,141,114,277,204,106,152
285,219,178,208,120,256,244
217,299,166,223,207,277,176
293,163,300,203,227,116,223
236,147,299,231,152,225,107
132,180,224,276,206,265,163
111,156,135,159,270,289,215
172,196,172,132,169,145,284
284,217,210,121,161,215,242
104,297,209,203,134,144,131
254,219,218,101,155,265,224
189,297,211,244,162,234,259
263,186,216,159,115,231,157
272,202,155,235,129,199,248
118,269,150,225,249,109,235
133,219,252,245,137,171,153
184,252,131,167,184,187,296
120,168,224,130,121,250,218
282,139,251,108,194,275,258
265,204,169,183,279,215,142
268,282,121,126,133,150,121
259,247,233,114,141,218,106
195,136,210,210,244,117,103
257,222,158,175,155,262,175
296,293,211,183,253,174,154
265,190,251,169,281,168,212
142,130,184,253,183,210,236
267,228,162,153,236,205,227
248,243,248,183,116,283,265
262,104,139,151,131,156,193
143,146,299,284,108,194,102
286,145,296,188,168,114,180
131,180,198,292,162,289,235
297,109,192,233,218,289,153
144,232,207,239,253,235,128
217,272,230,237,173,114,121
143,102,150,290,227,244,164
199,154,269,182,294,104,266
156,256,207,102,131,247,228
126,251,136,123,255,270,164
114,120,194,151,122,276,174
178,117,105,228,123,184,133
195,225,124,123,284,207,251
228,130,298,124,169,150,186
292,206,119,253,211,167,269
219,193,194,234,216,114,296
106,284,207,143,210,103,254
229,147,166,217,102,291,138
191,115,158,275,217,255,145
178,237,237,272,148,264,240
220,142,245,295,195,163,245
161,254,220,181,277,290,280
220,199,126,178,192,291,210
148,130,191,203,261,147,110
162,253,134,300,223,110,107
231,260,176,212,137,189,258
107,234,280,209,265,273,135
156,126,225,129,177,269,258
105,265,109,100,165,225,252
152,187,100,187,195,291,210
292,202,111,196,223,105,166
300,110,255,256,217,289,241
189,135,234,196,111,297,139
286,291,277,199,149,103,227
275,101,209,136,158,188,260
232,282,199,146,212,282,175
229,125,218,226,125,207,197
253,126,209,154,236,226,287
233,288,258,158,147,257,154
189,296,148,105,209,151,292
163,235,260,174,162,141,149
108,103,194,239,112,162,299
268,150,220,181,220,189,130
224,218,293,108,204,192,220
100,195,261,238,133,196,147
200,161,140,272,121,292,141
201,130,148,111,282,193,188
162,219,275,108,148,239,297
103,192,264,265,280,116,256
134,113,180,179,151,124,226
215,107,232,169,298,224,169
117,184,219,199,205,159,274
230,185,243,249,227,196,152
281,262,228,192,262,178,236
244,216,236,121,123,241,116
121,201,188,190,196,282,300
102,181,292,298,227,100,183
173,183,149,168,119,191,229
127,136,142,254,222,203,243
101,289,280,103,259,104,293
233,154,192,276,202,205,215
271,241,237,269,273,174,137
145,277,197,269,175,149,205
197,110,157,265,168,163,248
125,290,197,163,127,229,215
283,166,246,122,190,125,180
125,179,165,118,187,232,210
227,265,281,142,166,283,173
214,291,222,127,115,252,138
288,127,210,105,126,170,267
198,184,179,105,294,209,299
164,199,148,116,258,223,125
129,263,291,162,223,290,124
159,231,205,135,190,290,102
152,224,191,108,173,177,101
235,247,146,250,123,190,196
101,291,278,280,235,276,122
131,123,216,289,295,188,203
167,189,131,266,166,218,169
113,231,203,222,162,262,164
295,267,158,220,284,126,255
289,118,132,193,185,289,268
255,124,277,269,189,237,126
141,148,274,179,139,195,279
107,238,136,242,119,268,125
300,265,109,264,237,286,291
161,267,261,278,250,173,298
245,103,112,232,190,169,114
239,277,298,104,268,167,117
268,265,184,266,118,217,267
262,286,258,271,174,260,191
253,197,230,174,230,116,142
287,272,268,299,138,133,255
215,105,275,214,284,194,263
116,202,160,203,143,289,279
126,180,289,148,204,160,231
297,171,110,209,276,292,268
245,171,273,108,292,299,103
179,181,166,158,183,150,152
256,166,262,188,179,260,299
259,261,236,244,258,219,150
204,111,208,169,163,293,248
220,283,106,287,279,252,233
158,226,105,135,245,177,102
252,255,222,253,241,291,222
165,116,298,244,294,296,252
165,226,249,176,296,270,158
271,183,103,195,192,211,224
191,251,160,160,245,246,141
190,244,110,148,121,117,225
257,103,144,121,289,107,180
220,110,296,204,113,121,232
184,109,133,264,286,107,186
104,167,167,295,281,102,246
165,172,176,203,259,117,218
191,129,110,289,280,135,153
152,136,127,241,282,256,156
281,260,210,116,177,237,188
217,132,241,199,186,299,232
196,281,165,145,247,263,221
117,181,132,259,175,269,147
104,102,213,263,179,251,191
164,234,121,203,222,238,157
175,125,113,294,169,205,110
239,250,160,222,253,186,146
139,130,258,177,179,161,120
173,269,212,131,246,261,226
205,282,143,242,198,242,291
210,180,253,149,173,169,121
276,125,284,120,257,125,243
239,108,123,266,294,123,294
295,215,136,157,266,238,152
184,160,132,127,285,272,203
134,237,166,231,294,109,128
123,201,268,103,203,147,104
224,113,173,174,241,119,119
186,239,156,246,154,250,183
101,203,204,236,206,110,100
288,253,281,267,171,238,256
120,165,194,222,285,220,277
273,130,138,258,171,237,232
130,115,246,244,133,292,148
105,108,153,276,161,261,295
181,265,240,242,275,289,212
122,153,140,170,282,287,164
295,256,285,284,264,101,135
106,237,263,275,276,295,152
101,172,223,127,252,240,291
253,162,146,222,235,237,179
193,124,113,144,153,185,177
138,281,127,270,271,113,200
157,259,262,237,144,190,145
152,281,248,139,221,175,259
192,163,122,224,242,216,216
230,275,125,178,166,117,242
275,112,219,293,241,107,108
126,280,245,149,181,156,248
280,286,282,193,139,114,204
299,112,165,142,228,160,124
184,144,184,256,115,229,208
245,149,265,288,284,197,198
230,201,119,259,255,180,219
251,201,185,261,112,191,118
240,274,273,225,234,267,111
272,163,161,136,103,149,191
297,198,286,195,268,203,125
175,156,245,290,217,213,158
273,198,278,116,101,113,252
128,211,207,173,149,282,255
178,119,151,224,248,230,143
188,169,224,273,251,187,225
271,145,264,233,100,166,299
130,286,275,217,297,244,251
274,250,173,292,261,256,128
201,157,149,269,108,193,206
262,298,137,241,226,224,274
171,149,214,277,294,183,166
121,173,184,125,146,118,146
145,152,269,293,111,185,263
158,244,142,296,248,278,162
168,113,122,112,129,135,218
193,257,222,222,292,156,292
268,176,182,245,184,182,173
166,247,291,169,239,163,173
268,167,172,183,178,137,299
136,279,165,289,287,284,165
300,241,279,205,147,290,101
256,233,201,167,267,216,287
120,134,170,273,199,298,276
122,203,268,164,285,275,141
211,209,157,114,284,298,221
255,103,174,197,169,126,286
205,229,247,285,123,272,172
130,100,158,211,244,200,177
185,130,200,173,181,127,149
214,182,141,293,180,155,217
270,176,278,185,299,290,143
142,103,135,281,115,100,297
204,147,110,126,225,174,278
126,178,257,216,212,157,184
281,240,272,182,181,194,106
268,219,249,258,217,158,188
248,109,210,164,106,248,280
279,181,108,218,148,265,270
154,244,209,127,150,225,161
114,125,194,205,299,275,214
167,271,219,185,216,215,141
138,127,190,199,171,297,253
150,128,151,235,208,292,219
299,258,128,194,108,272,119
264,283,279,164,183,230,296
147,212,230,167,157,156,212
194,285,272,198,104,178,249
275,261,102,121,281,138,136
128,229,272,143,259,140,148
108,201,100,271,236,242,287
139,288,104,112,242,159,179
119,215,282,166,226,111,148
184,205,106,205,106,227,100
141,108,133,230,268,266,228
146,172,113,294,288,169,280
214,230,114,244,232,144,243
221,297,150,204,204,118,158
158,156,155,296,185,165,146
191,245,299,234,293,261,160
108,213,223,253,205,175,125
117,290,162,264,147,182,281
158,111,150,272,230,199,118
124,170,270,241,170,272,240
138,247,164,177,130,133,269
268,168,122,203,209,279,123
155,242,221,146,231,146,185
155,208,153,112,162,247,151
201,265,274,168,159,270,218
178,180,197,244,143,169,247
152,248,229,101,122,289,116
147,180,256,135,118,253,120
179,284,135,267,235,146,104
143,279,191,269,145,225,216
299,241,188,103,209,215,155
281,107,273,135,185,109,249
123,109,299,205,221,127,298
259,284,140,183,229,190,264
109,186,272,275,280,216,281
219,248,267,263,237,166,221
300,139,227,104,246,193,288
203,141,184,239,136,168,189
173,209,205,154,297,189,268
198,146,129,298,196,284,195
219,122,173,213,219,131,166
265,228,175,187,165,252,291
240,204,300,150,191,231,280
165,254,120,293,291,156,193
170,195,172,299,157,175,110
299,112,164,199,250,103,137
175,135,295,119,270,205,198
238,111,199,193,119,281,103
138,280,153,218,230,181,189
299,112,175,176,194,196,118
166,201,201,112,193,244,268
233,160,156,197,229,176,225
252,219,209,194,186,100,168
231,237,274,290,220,287,271
232,191,190,156,149,252,188
154,285,136,282,295,119,212
299,123,187,295,133,225,216
294,218,145,169,117,168,231
122,165,178,240,261,196,128
199,111,142,160,173,266,129
259,200,178,239,277,198,290
150,216,199,213,283,292,220
121,248,178,101,225,131,167
293,262,174,280,126,276,110
109,258,108,149,233,233,208
157,171,300,188,160,229,230
250,274,256,139,250,154,112
135,186,294,112,230,117,127
255,196,289,248,126,108,120
250,242,106,163,171,103,170
165,283,145,250,298,100,225
109,231,208,141,253,252,159
211,121,269,122,215,118,175
260,132,220,215,153,297,280
273,168,114,176,252,208,220
291,181,103,230,100,154,137
215,251,104,101,186,241,112
228,251,129,241,284,149,179
255,260,243,249,269,219,214
141,134,150,245,113,236,269
107,298,226,142,183,181,211
175,290,223,207,153,178,158
221,291,143,193,129,101,277
300,277,256,129,144,211,266
286,278,263,214,261,240,289
293,300,239,236,125,229,226
152,137,205,287,255,169,106
214,144,258,254,297,197,155
195,175,244,199,240,191,198
171,161,190,202,188,148,101
163,142,252,138,288,189,136
131,242,295,167,105,225,161
154,268,194,142,255,192,232
160,153,298,269,229,147,235
133,111,165,215,293,294,197
231,260,274,288,286,227,130
215,282,279,291,185,204,137
228,190,191,220,199,208,110
241,189,242,228,131,134,107
161,133,103,260,122,102,111
121,235,155,195,281,153,106
249,244,277,297,169,167,245
203,192,135,182,116,299,290
202,212,260,257,150,247,161
120,198,228,235,188,135,176
287,172,192,246,121,141,197
189,278,104,158,157,280,106
295,263,155,123,256,269,284
123,160,111,180,205,148,181
168,129,281,210,136,138,247
281,297,101,138,153,166,204
107,210,201,256,148,210,294
110,293,172,291,174,300,137
146,179,158,295,202,119,269
124,146,186,247,226,152,275
172,184,257,247,220,273,196
180,185,121,173,253,270,119
285,158,112,138,116,246,231
245,236,114,231,229,257,268
251,130,230,187,280,126,213
129,255,269,117,168,173,279
290,104,177,165,300,167,146
166,290,266,187,267,155,198
242,270,212,134,185,279,124
256,147,244,139,158,164,164
287,231,166,152,220,214,290
168,238,116,220,197,115,157
124,129,225,278,294,102,226
192,229,172,143,297,212,208
244,207,129,262,141,182,272
152,100,178,152,259,250,261
252,257,211,135,237,273,192
174,194,242,227,141,184,173
248,165,112,144,230,141,157
205,268,224,258,213,271,227
243,218,292,237,162,218,190
252,290,160,112,116,189,212
160,121,288,132,258,233,153
230,235,156,282,147,249,299
121,129,243,191,294,202,279
135,104,206,188,298,228,113
163,289,181,200,159,175,285
250,191,281,230,218,262,296
223,152,165,109,277,208,249
103,149,114,230,154,287,105
225,219,161,114,231,229,197
230,270,285,138,147,223,231
232,115,222,191,219,243,110
199,181,263,122,216,125,133
141,106,286,171,165,250,173
300,294,257,126,110,176,135
134,115,192,236,135,130,206
169,290,292,124,191,268,122
176,140,146,160,139,272,122
138,293,216,133,107,137,282
231,254,205,118,106,199,252
158,128,184,201,203,208,284
298,173,244,200,168,234,266
193,119,253,192,140,182,252
116,175,127,238,116,137,146
143,178,210,241,178,117,171
134,234,139,273,235,249,142
150,166,163,219,277,257,207
126,247,194,167,168,229,278
300,107,178,137,281,145,228
106,264,244,110,159,156,281
282,154,297,106,264,196,171
156,217,210,169,282,101,237
194,144,231,166,225,244,239
216,213,180,230,169,226,161
181,108,270,112,274,191,288
138,128,212,215,179,218,238
231,285,133,289,246,249,267
248,222,116,247,229,115,186
119,148,144,228,265,299,292
154,135,146,118,196,205,170
269,218,161,279,102,248,232
116,112,181,158,216,210,117
101,271,230,113,115,134,271
217,102,268,190,150,268,245
130,261,141,235,157,239,143
158,282,197,201,168,245,193
230,155,191,106,135,126,274
298,251,187,107,248,220,143
132,255,235,246,119,257,161
269,239,224,265,100,183,219
191,168,181,282,186,215,225
225,282,206,183,284,264,156
253,234,271,295,286,216,249
188,262,228,111,160,270,262
132,292,226,169,188,195,183
128,213,283,291,219,240,103
157,128,114,212,198,286,205
227,163,149,122,290,100,220
138,182,197,219,177,193,196
101,222,144,141,293,266,256
118,189,125,168,235,216,113
230,266,116,155,189,225,290
171,130,221,247,127,148,231
298,222,228,107,280,286,205
263,211,211,224,172,266,291
109,242,279,295,141,127,202
196,135,115,258,104,227,168
155,226,102,261,189,110,296
191,118,164,150,204,168,231
199,154,136,196,231,281,117
153,227,115,281,269,242,115
102,134,155,105,154,234,201
267,101,109,179,200,276,135
233,208,177,185,145,145,229
292,186,300,209,125,127,257
154,156,202,103,257,286,253
177,156,270,123,111,157,290
241,249,124,235,296,280,259
166,205,248,216,189,110,195
125,298,278,138,122,194,123
271,160,133,129,177,167,115
206,135,238,165,122,264,199
102,115,144,115,209,199,226
296,150,177,274,224,294,249
169,192,134,263,126,163,279
111,299,129,140,260,247,107
212,219,261,265,209,141,244
230,191,206,131,111,208,248
294,270,293,262,262,178,225
273,259,177,104,154,244,294
219,213,112,170,144,142,284
223,243,147,214,252,167,150
222,277,277,209,120,257,232
178,113,173,174,207,254,267
198,141,282,282,181,163,213
218,245,296,106,115,101,193
297,277,130,114,106,266,192
126,249,178,256,113,214,288
225,207,289,241,230,246,278
292,215,249,259,145,283,224
170,227,244,246,217,176,167
288,110,266,137,208,143,235
283,267,110,217,104,128,195
196,263,127,108,273,191,123
112,271,115,236,105,205,269
163,274,280,151,111,281,243
274,160,216,168,164,118,156
130,132,237,103,108,168,121
116,237,265,141,264,267,300
248,248,129,130,115,150,126
200,231,195,225,266,166,171
240,272,216,146,246,233,244
257,159,157,223,156,294,265
152,225,235,246,266,184,196
136,297,127,194,190,251,178
144,107,265,251,205,168,240
145,213,281,292,106,223,146
136,189,275,268,234,188,215
236,237,179,115,256,141,102
291,109,177,107,218,216,278
259,295,242,118,238,252,161
221,131,287,279,172,269,135
247,160,220,184,296,158,279
200,273,185,165,286,110,225
266,147,259,100,284,173,247
128,193,106,284,110,113,272
175,158,244,244,255,189,228
203,205,114,185,295,249,175
112,117,162,267,127,241,191
185,128,112,258,253,261,186
167,124,107,287,102,214,247
274,126,250,109,192,263,239
235,258,153,236,217,136,156
117,217,181,187,251,293,169
234,140,208,170,135,231,232
134,269,270,211,159,190,208
190,229,290,267,242,135,184
251,172,243,127,194,138,131
213,199,224,291,268,115,294
261,210,227,152,217,258,104
296,265,143,183,206,198,298
112,172,151,213,166,216,235
159,176,218,196,168,208,233
183,172,219,122,299,105,106
105,276,254,153,125,198,272
189,226,139,246,156,275,119
154,244,294,220,112,245,275
156,154,195,117,267,234,113
250,155,300,261,121,130,292
108,186,139,149,265,105,172
300,294,151,205,154,281,222
177,121,162,103,148,274,122
103,203,220,223,290,282,186
145,178,159,229,200,115,189
228,101,174,155,265,177,149
270,122,276,266,191,148,196
253,245,166,146,198,176,219
137,184,239,266,203,146,152
205,254,191,183,102,120,133
187,218,136,151,106,273,274
124,145,109,286,176,196,158
154,101,177,104,242,111,265
285,289,215,262,279,280,186
146,300,102,222,160,266,267
190,208,202,253,122,141,239
193,206,220,226,281,191,140
254,121,276,231,225,273,125
242,237,183,254,220,177,137
211,172,296,179,202,189,100
186,103,171,153,204,284,230
193,113,262,151,283,158,120
298,241,183,248,256,124,123
298,249,269,116,292,263,270
300,107,127,124,291,115,157
245,112,160,298,198,272,208
263,108,292,256,155,214,214
257,197,245,299,127,222,250
100,237,132,151,151,116,289
220,190,160,252,104,102,146
250,299,161,253,300,205,286
171,161,130,259,263,171,112
218,250,270,277,260,265,124
226,135,126,125,194,259,100
195,167,276,125,235,195,212
286,146,217,179,241,284,245
143,188,221,215,153,247,107
214,277,292,141,239,133,117
223,240,180,257,300,239,151
279,181,169,120,119,220,296
275,135,292,287,258,290,170
240,109,297,180,162,107,189
226,255,112,222,177,182,165
292,251,201,232,240,123,162
237,193,186,102,180,284,137
243,229,295,205,248,169,196
109,254,192,110,291,216,235
281,238,252,118,141,263,142
217,178,162,100,289,277,258
292,300,264,177,120,267,205
288,160,157,204,214,209,233
263,181,198,300,250,185,229
200,290,296,248,296,271,201
280,207,149,177,251,272,274
114,111,200,272,241,245,113
191,236,147,185,194,211,185
231,278,240,257,183,276,165
120,172,225,135,135,119,131
164,195,138,289,129,256,186
279,255,297,218,286,118,298
231,252,106,117,156,147,206
243,168,251,203,124,124,194
267,152,158,120,112,232,206
282,106,116,209,219,298,220
280,259,283,125,102,212,119
157,260,293,209,276,186,103
300,229,267,259,188,208,192
212,138,193,162,262,289,191
148,246,138,177,211,185,203
173,295,241,125,104,187,125
227,156,212,254,257,156,170
264,269,113,290,112,280,240
129,280,207,122,223,185,222
174,276,261,282,116,260,268
123,220,146,157,116,251,242
269,170,143,198,243,162,154
280,278,247,144,179,188,160
118,221,212,263,224,236,223
203,156,117,156,290,268,180
263,297,286,193,190,151,106
249,239,161,274,240,182,219
196,113,195,294,191,125,185
223,238,288,292,257,292,196
254,207,139,261,167,300,219
242,273,174,269,288,136,240
207,137,106,107,212,211,115
117,285,126,172,114,165,245
134,103,136,195,193,127,159
101,254,214,214,119,216,135
258,138,131,178,105,140,215
114,243,159,297,184,230,162
127,241,276,228,278,174,234
180,174,230,199,256,161,107
197,113,279,297,278,189,174
160,216,283,138,287,248,105
108,214,192,261,254,131,232
124,132,288,284,137,280,292
203,136,112,178,152,167,224
224,140,212,160,260,273,275
153,178,293,178,293,266,107
