38	110	77	66	70	31	79	122
75	70	63	23	125	148	48	80
84	134	26	149	21	122	131	38
4	53	19	1	95	65	14	49
5	55	69	34	96	11	69	69
58	52	108	113	108	5	133	60
56	105	74	10	86	84	84	60
39	62	111	10	72	150	16	100
25	112	8	122	123	30	83	94
73	118	127	60	35	87	148	140
65	15	140	9	144	63	73	134
70	76	52	43	83	90	93	133
110	22	138	140	1	141	24	92
43	137	150	59	28	130	123	134
113	83	40	78	62	32	112	57
112	23	126	114	96	55	150	45
107	99	139	88	26	39	12	117
46	90	115	98	140	81	52	147
137	136	135	136	103	93	81	74
13	58	51	84	43	50	10	44
135	48	29	50	138	99	64	67
22	115	113	143	58	122	54	46
49	50	53	55	146	67	140	143
75	138	126	140	77	133	61	127
62	40	49	120	91	19	93	33
8	44	111	26	23	71	38	22
106	41	20	64	39	11	61	64
5	150	51	38	14	80	58	58
76	12	71	44	125	124	9	148
87	55	2	30	49	103	14	56
110	72	51	95	96	35	23	129
83	108	10	19	81	52	38	65
57	57	132	5	116	118	31	12
98	38	48	120	5	103	21	49
106	105	45	87	144	11	86	48
5	54	131	66	72	72	105	142
52	12	76	85	89	14	29	76
15	136	17	35	123	141	13	25
6	60	95	94	27	103	141	1
96	56	73	9	123	93	71	90
145	119	134	108	73	137	63	47
70	104	117	21	110	100	27	71
90	41	80	116	102	109	110	143
83	71	147	109	121	36	42	124
46	7	20	66	20	117	14	112
143	117	26	96	64	36	139	144
142	10	112	128	2	37	120	22
10	125	39	137	96	99	5	132
77	2	99	120	134	45	6	139
9	77	47	136	129	120	101	32
123	56	113	148	96	70	126	91
136	129	94	2	38	125	21	51
86	135	66	16	134	105	56	31
116	119	115	39	127	115	100	86
72	34	141	134	130	84	45	90
47	71	66	11	45	83	32	65
43	123	24	93	50	24	10	11
17	25	110	122	128	132	70	27
128	10	75	36	105	102	47	27
13	29	103	26	19	141	33	132
15	115	85	3	99	42	148	86
56	122	18	99	65	26	119	142
65	19	109	90	113	11	32	26
132	32	86	17	25	127	4	40
117	69	144	70	128	56	26	40
108	35	75	103	48	75	52	35
130	119	36	140	57	69	146	46
71	49	69	50	131	21	53	140
67	108	65	41	99	17	33	120
56	150	65	92	69	88	82	19
126	106	85	39	29	25	123	71
37	43	55	20	95	97	38	134
80	85	11	9	100	16	131	144
53	123	132	40	24	70	17	14
143	83	27	70	128	106	76	60
87	146	77	30	11	43	125	36
56	103	110	59	136	37	45	45
133	49	129	15	83	71	22	28
105	57	94	144	120	88	131	113
116	128	90	5	134	125	77	120
142	6	128	23	94	109	118	121
39	135	69	75	59	5	27	58
22	58	93	126	1	82	13	85
107	111	3	143	4	149	98	126
91	91	66	110	67	57	59	59
121	144	21	4	45	77	135	146
58	62	57	74	130	20	102	78
46	128	51	60	98	80	125	96
139	87	95	23	5	30	76	20
22	139	62	144	62	45	41	33
93	23	66	127	33	66	47	69
61	147	29	136	1	119	143	1
134	89	135	93	37	114	25	129
89	84	62	95	146	55	149	135
147	127	92	107	30	60	102	90
150	145	107	126	24	10	11	49
49	27	77	68	139	119	114	85
27	36	141	104	90	16	144	54
94	95	87	48	141	44	121	40
12	88	2	83	93	122	57	90
24	122	17	29	102	15	149	49
43	51	7	13	80	38	143	41
116	40	24	44	79	17	79	8
32	118	41	68	3	117	23	105
105	61	3	145	101	143	49	31
87	3	73	146	25	29	40	55
39	138	124	134	105	7	83	104
17	53	109	135	12	82	58	131
68	70	93	118	33	62	121	133
93	79	40	150	42	105	33	143
91	118	27	20	94	27	70	1
47	7	83	13	125	126	2	139
116	58	110	23	59	64	31	139
62	21	114	59	98	75	39	76
57	67	132	132	11	81	32	101
128	141	87	17	92	122	85	13
111	101	16	116	48	87	129	13
112	149	35	120	129	130	105	56
73	75	124	8	96	77	11	31
59	86	90	116	84	132	148	44
50	124	137	90	134	66	10	77
35	110	44	99	143	100	40	21
30	3	84	56	89	105	70	93
47	94	139	112	47	124	39	147
73	56	86	35	139	33	62	16
54	68	6	111	129	85	96	70
78	116	89	111	94	8	92	34
24	78	40	131	142	93	38	141
53	111	116	10	60	144	67	64
17	120	50	80	104	134	46	55
77	120	1	146	108	27	95	58
104	92	2	46	115	80	92	9
51	106	19	133	7	39	87	143
118	94	128	150	18	85	106	1
107	11	96	77	70	29	65	104
109	7	126	51	121	31	149	93
94	62	49	112	70	3	57	120
134	145	52	107	92	24	103	147
57	117	37	11	121	107	84	136
124	51	125	105	82	122	133	90
67	138	135	99	14	110	73	146
113	79	62	85	26	147	90	11
99	120	37	92	99	40	146	16
31	147	2	44	32	3	42	9
11	116	122	84	91	33	120	48
12	79	47	115	127	10	55	117
109	53	40	149	5	117	56	21
76	108	96	135	36	127	67	22
132	108	29	102	39	53	32	143
47	7	109	45	59	100	48	31
126	24	52	141	10	69	30	108
29	27	71	146	53	86	122	66
150	147	90	81	18	92	123	28
119	107	100	139	112	99	33	98
149	32	143	126	104	28	44	63
84	138	73	86	24	48	81	137
33	59	113	139	64	99	15	55
24	114	73	26	45	114	57	103
45	84	136	108	47	144	103	1
135	24	102	130	33	77	57	145
133	53	13	91	117	105	7	59
59	28	12	123	146	50	135	125
2	102	22	63	137	80	106	121
96	30	103	86	45	94	63	144
93	77	51	2	99	67	126	67
139	21	139	97	36	133	135	37
57	28	39	96	15	50	83	124
85	97	60	137	44	140	138	26
4	128	111	55	144	73	37	69
137	127	45	59	45	79	63	104
90	21	105	58	130	75	32	79
76	14	27	128	25	2	41	45
85	56	119	76	128	57	35	57
11	35	102	139	108	44	44	139
92	148	24	41	117	144	87	22
1	138	33	150	31	106	119	81
115	111	113	31	35	145	24	69
135	98	112	148	90	5	102	145
82	57	5	103	96	61	16	40
49	25	117	10	99	2	84	132
82	120	128	120	77	59	22	143
118	55	10	103	126	136	92	107
122	89	84	69	63	131	18	30
146	56	34	10	142	67	94	63
6	76	69	109	146	10	65	142
93	29	34	123	51	103	134	136
44	41	101	48	29	53	41	42
13	71	118	70	62	29	79	50
68	107	86	5	63	72	120	60
137	47	119	52	94	55	10	140
142	71	112	141	75	22	91	122
25	33	75	119	106	102	45	97
143	8	56	50	95	137	49	114
16	77	93	19	96	43	23	20
84	36	149	14	138	43	124	124
83	131	92	124	149	19	136	63
42	2	97	89	92	32	86	70
63	92	71	150	112	147	28	130
106	139	12	78	104	140	79	135
59	65	49	94	124	132	47	22
16	52	28	133	1	91	92	129
139	118	144	14	139	18	137	92
128	53	5	105	86	9	120	91
77	10	45	101	114	79	98	141
51	140	113	16	6	12	14	131
80	87	53	68	92	108	87	40
95	41	72	9	37	70	6	34
128	48	44	66	129	66	11	10
87	102	59	64	123	47	37	117
104	116	111	128	113	79	28	111
134	20	150	107	5	116	83	16
20	57	78	98	53	75	3	84
74	64	13	15	144	90	139	8
85	137	67	43	28	4	132	144
55	149	59	27	63	17	13	123
54	76	90	53	118	150	116	38
78	142	71	107	134	26	138	21
95	71	82	119	48	96	12	54
87	18	144	127	94	31	2	139
128	121	69	36	103	114	150	107
78	67	115	92	46	128	145	117
27	72	82	70	85	95	102	90
54	80	71	136	31	110	76	70
68	87	96	98	13	92	78	71
60	70	29	109	5	80	20	45
31	119	15	92	95	105	98	36
84	68	15	145	96	8	121	35
98	105	63	110	117	12	12	89
69	122	93	128	95	28	88	142
130	8	50	96	80	92	77	117
64	101	74	45	25	116	58	125
109	132	140	44	2	26	114	102
92	43	148	15	40	39	52	73
21	4	18	33	29	75	59	86
140	128	141	137	111	101	147	111
31	110	47	113	61	21	120	3
6	14	19	61	2	58	106	5
99	83	16	134	26	55	134	147
123	50	97	82	48	79	83	108
149	15	150	52	132	20	132	129
114	142	144	59	109	104	71	67
131	130	43	146	1	6	105	118
67	60	49	47	129	146	115	16
43	141	3	114	88	123	140	32
127	63	31	54	61	122	127	130
30	64	32	103	110	55	30	125
12	8	41	146	70	139	114	142
50	107	80	50	30	140	74	38
32	74	35	111	112	65	89	31
94	18	84	19	47	8	122	99
119	16	9	4	19	138	25	68
27	33	135	60	115	110	48	27
129	87	70	104	58	36	1	72
91	13	2	53	17	85	141	50
123	136	134	120	8	32	30	11
87	15	99	6	31	70	89	97
124	83	82	107	76	56	55	93
29	93	30	81	145	100	101	84
86	115	2	40	34	2	58	65
137	81	86	14	93	53	36	135
32	33	133	50	139	74	112	44
90	132	118	126	150	138	112	142
110	63	88	106	27	134	104	43
137	132	36	101	69	3	120	78
132	33	77	145	124	114	48	8
88	90	123	78	120	124	92	106
147	102	93	110	100	5	22	55
123	95	80	46	145	98	44	143
59	90	88	120	8	122	15	112
80	76	15	54	132	54	32	82
11	76	79	143	121	138	92	107
70	29	68	38	33	146	97	16
134	138	12	147	100	29	102	104
3	144	101	65	112	102	36	117
93	106	120	53	89	14	51	75
1	88	2	97	72	11	101	98
123	8	2	8	40	19	23	132
35	74	135	5	83	81	55	63
32	24	103	116	104	95	82	91
48	35	100	142	16	130	47	12
141	120	34	116	20	95	2	112
124	76	97	81	80	43	133	139
31	65	86	32	118	114	64	119
26	48	51	21	85	119	126	132
134	81	25	16	58	8	75	145
80	122	129	91	150	39	6	108
122	59	142	66	54	88	122	62
129	28	103	74	39	108	117	116
9	53	49	128	48	84	130	90
40	92	95	48	58	106	72	62
30	78	128	110	74	80	57	2
118	81	87	15	4	82	129	80
89	148	75	149	138	36	16	18
124	29	136	20	30	42	25	117
28	103	112	113	3	142	75	82
149	68	78	38	57	81	50	97
1	64	49	54	12	32	77	63
20	5	142	133	21	107	146	78
1	27	85	53	109	92	136	76
68	111	30	68	128	118	37	143
80	4	125	111	26	128	145	121
148	21	76	125	19	60	138	39
104	18	45	32	112	68	47	112
130	77	8	21	115	126	56	67
69	59	90	60	146	51	2	17
68	66	60	15	73	110	109	133
144	148	76	139	105	142	112	82
105	97	78	101	80	30	149	109
89	56	74	26	84	116	98	142
59	108	70	102	63	31	132	140
15	39	15	70	125	34	91	120
92	128	39	36	133	100	33	38
51	64	138	83	143	51	77	50
77	97	147	83	122	147	24	100
49	64	91	107	147	73	34	65
36	33	84	5	77	101	68	72
78	139	61	112	82	91	101	64
96	42	78	53	3	112	128	63
25	64	69	54	133	2	8	141
32	24	65	116	44	121	113	83
30	52	150	43	28	72	119	43
130	95	14	128	100	122	31	115
76	144	148	26	91	143	103	143
96	139	38	5	148	80	85	111
72	61	101	125	84	92	141	20
74	129	21	47	94	58	30	116
140	16	2	37	62	32	110	7
111	66	72	82	76	63	96	99
51	125	22	51	32	140	55	144
72	66	56	66	28	48	79	65
29	88	123	55	59	107	114	24
9	71	137	93	69	39	149	125
9	146	41	3	141	21	80	115
38	41	29	84	135	43	7	62
11	120	29	112	121	114	78	108
56	37	101	71	102	122	130	111
62	17	143	29	89	53	146	143
34	80	144	107	119	75	22	147
79	100	66	139	1	55	116	97
77	94	41	7	9	70	124	100
118	69	19	45	94	123	84	119
83	119	66	74	70	51	4	90
26	109	31	84	10	41	95	103
101	101	80	124	123	132	39	140
66	69	8	96	30	120	72	10
73	22	68	8	142	13	124	3
77	42	93	72	18	136	114	27
103	41	150	104	66	137	47	105
61	93	2	4	61	17	102	59
92	88	65	146	37	35	89	110
14	58	137	44	78	130	31	38
76	34	49	109	149	4	104	95
38	56	77	89	124	116	31	73
122	92	84	30	37	107	79	32
83	135	75	142	141	24	86	15
108	128	52	67	17	33	142	105
116	92	137	9	136	92	43	113
39	78	66	71	89	78	81	52
45	115	93	105	50	32	142	24
148	71	74	108	119	74	110	108
23	85	24	116	41	86	131	124
150	117	49	96	70	105	16	26
146	4	25	88	9	25	83	20
89	107	138	116	129	100	112	55
69	21	116	25	87	137	60	69
115	84	51	98	52	114	32	60
41	81	142	42	107	92	6	73
77	25	35	66	86	3	54	86
146	60	126	1	26	68	19	143
126	115	52	51	57	148	39	55
121	1	93	100	55	18	53	107
143	60	82	48	90	55	7	139
62	135	68	36	26	35	33	9
145	27	136	44	86	53	84	15
98	27	135	12	94	60	92	51
122	21	87	146	73	28	86	39
72	39	121	103	84	10	100	43
46	139	110	138	116	76	86	60
55	65	20	75	18	45	1	58
96	99	120	44	94	29	4	8
41	125	7	133	131	131	5	76
53	136	11	125	92	115	90	106
25	59	81	129	26	93	20	129
36	18	55	19	9	6	93	104
102	20	122	28	145	117	78	86
19	62	125	85	94	109	4	149
71	96	130	24	120	18	9	87
4	105	106	48	46	115	35	147
9	116	82	23	139	136	113	142
81	86	68	127	117	60	116	70
75	149	104	83	33	119	124	43
142	117	67	12	81	69	120	119
122	131	128	25	116	54	130	80
7	4	9	133	78	126	94	121
108	135	71	70	45	147	14	59
128	102	83	22	128	75	5	125
123	5	67	125	15	100	125	58
2	77	104	94	71	20	91	144
62	104	125	1	45	118	112	53
1	53	22	39	49	137	104	131
48	65	131	105	57	75	80	140
128	18	128	70	73	77	19	89
108	48	68	2	143	85	37	90
141	120	138	25	106	131	41	66
6	39	7	109	74	149	28	37
126	70	142	58	61	38	25	9
69	79	128	24	63	24	9	81
107	57	138	143	101	120	37	72
14	95	124	89	38	22	57	38
1	110	55	90	66	84	53	27
104	117	138	92	36	54	25	127
28	106	31	26	127	149	114	115
98	127	107	67	46	90	11	97
97	55	27	25	112	136	90	147
45	150	16	72	32	5	31	97
49	45	26	146	91	45	59	112
103	117	61	116	50	85	74	10
115	6	131	115	147	13	33	58
9	148	33	19	124	98	53	79
40	136	57	42	80	106	61	25
43	47	2	12	72	14	67	72
68	92	91	14	118	86	134	88
93	20	145	122	49	133	133	85
42	12	98	10	62	80	88	75
117	111	110	86	40	130	47	95
119	81	60	102	96	36	117	98
119	20	49	62	110	7	60	125
123	138	145	23	10	106	91	32
97	29	129	124	93	44	69	59
127	105	12	27	6	126	97	84
123	14	93	9	100	47	139	46
45	128	15	95	35	72	87	8
44	107	115	71	97	37	9	105
141	122	129	32	88	75	99	128
46	53	12	3	38	102	131	41
25	134	147	17	75	95	28	45
64	8	59	64	100	125	33	9
149	72	27	142	14	125	103	82
109	128	66	132	142	133	150	136
29	11	150	75	34	90	146	62
124	46	125	15	139	145	73	140
128	71	23	52	58	67	48	82
41	22	41	40	67	98	76	106
128	147	89	5	116	85	92	67
73	121	113	63	35	138	61	7
60	9	14	124	105	64	51	122
52	121	138	98	115	150	41	141
22	138	129	92	81	23	10	145
106	122	47	24	51	90	108	66
123	46	72	22	21	123	23	87
39	122	144	62	4	103	60	88
94	147	89	95	108	23	148	35
66	32	2	72	150	69	133	73
150	3	32	67	138	67	142	30
54	110	40	44	29	64	90	29
146	55	85	125	78	111	12	26
112	15	54	147	44	47	16	25
36	133	8	121	94	116	149	140
56	29	135	106	6	140	64	94
35	111	78	40	90	60	11	22
28	123	134	4	150	43	43	146
45	140	132	55	93	44	45	90
98	141	102	137	18	50	148	111
126	91	108	35	48	115	8	88
67	4	5	112	90	83	120	65
40	1	126	77	37	12	89	132
4	83	135	39	62	85	57	12
34	88	140	88	15	55	148	23
105	24	131	44	97	82	149	32
80	40	71	147	23	23	102	17
48	32	85	55	88	44	42	133
31	15	104	63	59	104	140	121
21	98	23	82	15	48	25	7
78	125	95	138	34	39	59	108
23	77	97	88	72	102	93	81
88	11	50	99	71	131	64	32
114	80	95	45	127	138	150	52
82	111	143	143	61	78	94	11
102	116	80	125	84	83	84	64
56	114	87	137	92	73	118	109
83	109	15	111	133	33	142	53
144	88	78	66	137	100	75	17
2	79	76	137	80	55	100	129
47	8	81	29	89	9	29	7
25	28	48	89	83	8	36	87
37	7	133	27	113	82	55	139
38	111	107	106	96	100	22	71
144	32	67	85	134	126	37	95
147	85	117	16	6	101	49	79
49	30	56	52	126	110	21	29
147	33	92	63	132	124	126	120
20	36	107	109	96	35	147	145
17	126	75	118	117	28	60	118
18	47	30	82	50	46	92	26
58	142	20	126	47	140	37	100
139	114	32	71	134	10	83	112
28	33	92	104	108	79	108	40
141	108	33	78	141	98	18	148
19	63	61	107	105	99	98	52
120	19	44	31	61	42	80	19
128	104	108	98	69	76	121	85
94	145	114	5	72	37	46	76
62	58	142	109	76	80	67	148
86	36	31	65	140	142	2	60
120	35	105	6	14	53	81	73
128	150	11	112	104	119	13	46
33	10	134	39	112	41	110	65
124	96	140	51	22	13	101	8
124	95	129	15	112	53	91	149
80	106	23	64	120	86	37	132
53	79	57	135	87	144	95	55
7	95	84	149	53	38	69	87
32	91	114	134	90	146	120	3
72	82	75	89	131	80	99	119
41	2	87	22	62	104	98	55
67	150	67	16	48	122	95	130
118	150	96	35	111	7	41	54
57	62	45	28	136	68	125	55
35	32	119	40	108	118	131	101
108	107	114	68	82	81	21	81
59	105	20	85	134	63	143	121
70	138	123	80	20	144	101	78
146	51	42	9	25	68	19	60
29	125	141	124	98	98	142	79
86	73	32	29	88	131	78	7
21	73	85	144	106	33	87	28
141	108	11	122	103	52	10	128
13	127	102	5	7	116	11	112
87	78	72	61	75	7	132	140
72	3	148	5	60	115	83	68
54	109	58	24	74	128	60	123
46	110	109	83	1	118	95	22
101	81	126	78	74	129	68	103
124	29	109	121	115	83	58	71
118	86	126	124	123	103	87	71
85	134	148	150	135	127	142	39
4	142	61	66	139	55	11	43
150	110	58	94	102	55	64	144
5	73	4	21	76	38	92	100
96	75	90	102	108	142	13	34
86	28	20	145	10	113	70	78
64	46	11	110	105	75	115	117
131	147	98	16	22	115	43	102
69	35	25	107	146	70	24	61
39	149	38	67	143	87	54	89
98	55	19	99	119	59	59	32
134	84	92	39	92	52	138	45
120	87	82	128	90	96	36	75
46	20	95	133	23	145	90	101
62	116	40	69	129	109	121	79
71	149	116	9	82	79	34	12
61	104	2	28	46	10	23	26
140	124	115	126	121	14	72	30
2	123	75	48	95	106	1	29
14	45	93	144	50	12	30	103
105	126	76	16	137	114	53	32
58	66	146	119	111	79	98	143
114	108	130	50	10	86	71	93
143	76	60	92	28	72	66	10
61	63	117	40	118	50	146	77
48	77	38	44	26	27	39	63
91	17	105	35	120	61	48	76
6	126	85	31	110	119	96	136
107	89	62	29	118	149	125	49
44	46	32	42	99	93	117	126
13	83	95	93	133	58	109	7
135	99	88	144	111	100	108	137
106	122	50	48	78	117	88	58
57	66	73	137	129	137	124	123
112	46	6	91	112	102	107	76
5	13	138	63	23	91	42	134
35	88	47	81	114	12	18	86
82	20	82	12	102	76	92	51
87	63	125	6	116	41	24	95
146	86	81	148	92	8	138	128
34	21	30	21	61	19	61	99
13	45	82	10	51	76	70	107
34	74	85	141	18	125	139	78
125	20	115	131	106	86	39	16
148	47	64	82	87	90	20	110
2	102	5	119	19	84	52	135
17	54	85	101	105	40	2	63
143	124	58	134	9	8	21	80
29	124	8	3	40	35	99	90
65	87	83	9	99	85	33	89
10	88	98	129	125	27	16	84
105	103	103	63	53	28	40	40
115	74	137	43	37	64	121	89
133	127	138	89	61	49	6	26
37	102	5	144	8	46	26	130
58	57	89	146	102	133	108	73
66	143	35	22	142	111	80	123
6	136	111	63	82	92	31	48
13	142	91	13	88	86	108	37
68	121	94	21	43	52	114	5
45	89	33	1	47	87	28	145
124	3	11	72	55	42	17	68
92	55	106	68	55	59	58	141
137	23	36	141	113	39	132	69
31	95	59	119	11	132	97	71
42	121	132	119	22	24	140	30
95	78	95	125	54	95	34	103
150	16	129	86	4	20	78	146
48	76	109	23	97	111	145	129
2	20	123	92	17	32	83	20
95	141	47	70	77	89	22	131
62	129	139	85	2	63	93	129
134	89	54	140	90	22	149	112
48	84	128	137	111	66	53	16
66	121	10	76	91	71	14	79
71	55	13	44	139	43	33	148
63	107	6	11	132	145	35	22
102	101	30	68	96	48	120	142
104	69	1	133	127	61	68	97
121	75	4	123	57	127	131	117
143	4	110	1	122	56	62	87
115	109	148	58	47	44	27	81
67	55	51	24	67	1	130	114
136	76	65	104	20	29	34	44
37	65	118	104	113	25	141	82
127	118	128	81	137	35	63	64
51	51	137	133	118	103	132	131
141	82	127	38	53	50	43	127
84	74	26	118	116	102	2	5
6	116	106	131	73	147	92	122
19	107	38	47	134	48	136	126
134	121	109	104	70	97	110	144
51	111	29	10	114	80	51	138
60	78	76	2	120	76	57	6
52	118	67	131	48	49	64	47
105	28	70	149	121	89	146	146
27	49	140	46	88	3	128	76
37	127	47	94	71	41	54	93
39	35	106	70	140	44	68	39
29	50	67	136	10	51	121	89
105	111	76	34	118	94	33	101
74	90	9	60	121	26	134	150
104	99	17	28	6	2	90	3
121	60	68	106	148	14	31	76
64	12	76	99	106	2	146	59
75	5	31	28	102	3	56	129
147	128	128	74	94	107	61	52
111	52	91	104	47	81	64	73
75	55	31	26	110	90	105	141
55	39	83	52	6	67	95	79
100	63	4	18	16	107	142	53
146	19	56	64	35	81	117	109
127	82	140	147	133	54	88	27
35	104	95	62	87	79	90	56
126	127	107	26	40	88	49	19
114	25	113	15	82	76	138	47
59	69	130	139	80	145	46	31
113	118	140	121	128	25	36	109
97	138	114	147	78	115	86	127
97	24	92	21	74	137	135	49
46	117	40	140	117	61	99	28
34	142	138	87	102	136	32	91
129	115	27	142	50	115	22	68
68	13	20	129	90	131	36	36
1	28	117	79	96	63	118	24
37	73	82	41	105	57	55	109
77	20	150	13	21	141	129	83
94	45	10	132	71	32	65	117
41	126	2	81	35	114	112	93
130	22	141	99	118	11	141	29
53	84	13	34	148	62	88	97
4	30	2	45	108	130	79	38
4	134	143	36	136	133	108	142
121	4	99	88	80	72	93	63
64	22	81	129	113	149	117	43
87	15	113	32	132	6	149	39
44	56	80	115	119	54	67	148
68	87	138	79	69	41	148	129
2	130	56	33	42	17	142	37
95	115	119	131	61	96	71	75
110	115	107	132	114	90	36	123
17	32	67	89	147	87	130	70
141	51	63	41	27	61	146	10
54	100	113	124	48	119	7	72
113	42	21	100	59	20	11	28
143	123	34	105	104	118	42	17
28	40	37	24	4	68	46	119
11	55	103	124	139	48	44	67
55	83	88	141	80	40	62	128
65	40	21	40	135	53	23	27
120	59	126	60	80	141	133	60
90	89	89	123	108	62	122	54
92	43	36	148	104	103	13	30
72	110	107	123	132	133	34	15
67	34	107	126	83	139	19	30
89	24	65	137	38	138	139	53
132	4	109	9	52	135	6	7
47	103	88	20	75	26	12	25
124	26	95	110	111	96	16	7
90	70	117	90	63	60	123	54
113	50	47	86	85	115	138	106
128	90	36	71	85	132	53	8
4	142	20	86	92	98	120	121
117	121	15	100	86	47	31	21
117	111	105	56	106	8	54	57
83	90	107	89	71	104	96	141
41	9	121	45	91	103	96	127
129	11	5	103	77	68	68	4
26	119	43	7	26	119	14	12
30	32	26	57	3	136	86	100
4	144	87	1	132	138	109	90
57	42	6	77	99	66	67	43
119	38	137	88	56	5	73	78
90	75	1	85	22	34	139	41
68	68	23	119	15	33	41	57
120	104	129	90	120	83	125	17
94	85	56	140	76	44	110	7
41	17	106	147	129	110	95	113
20	25	59	54	107	6	18	118
103	115	101	134	132	100	46	99
38	72	1	141	115	72	7	134
16	83	46	126	135	117	15	38
90	43	100	142	131	143	101	82
41	148	103	59	63	65	52	102
56	87	67	10	144	17	107	39
40	136	120	30	102	66	86	100
94	27	138	76	37	33	11	16
117	20	18	132	135	115	83	145
10	120	85	34	49	74	34	103
20	101	72	65	128	125	62	10
17	109	73	74	125	138	49	40
110	24	70	93	79	40	78	54
19	76	92	30	58	134	126	29
103	13	145	118	69	2	14	127
41	137	11	40	41	22	132	15
91	135	105	123	85	39	78	38
100	64	44	17	127	115	80	81
103	70	120	93	32	82	140	144
91	48	145	89	133	98	123	128
99	60	3	30	88	21	93	127
127	45	9	116	76	43	13	18
37	27	58	82	5	78	78	96
115	70	21	57	75	82	142	60
78	126	88	3	33	149	63	51
40	17	78	22	127	2	66	49
68	57	75	35	32	96	125	143
79	57	102	127	48	92	20	36
118	94	139	56	75	98	137	148
17	86	38	125	13	60	141	29
114	4	134	116	65	47	141	68
24	85	150	133	60	99	110	112
73	12	133	124	8	115	149	67
37	68	39	3	67	117	14	100
131	102	28	140	36	71	104	123
99	6	137	17	13	96	47	12
51	136	109	9	125	140	98	135
132	13	126	26	145	67	129	9
30	138	127	145	106	29	14	106
105	6	64	61	102	49	93	70
120	122	128	111	2	60	45	53
88	114	118	13	77	126	147	115
65	43	50	52	148	91	33	3
72	62	49	116	14	146	128	49
109	108	1	121	5	44	65	64
60	54	59	80	97	122	126	69
25	128	35	74	140	14	56	26
1	102	6	55	45	85	8	16
119	38	9	39	150	74	21	45
76	5	51	82	63	125	101	48
147	46	128	60	37	13	146	5
26	15	6	113	18	8	97	88
125	80	10	101	149	142	100	14
53	130	66	116	126	24	26	121
120	121	10	67	18	71	111	39
123	33	32	92	22	140	97	8
110	89	136	109	36	115	40	55
5	22	119	36	44	143	52	81
81	1	7	147	16	115	113	39
119	149	76	7	122	68	138	38
85	132	77	46	95	122	51	88
8	108	98	139	119	106	97	5
36	44	12	19	54	66	55	60
102	146	89	12	147	138	141	136
13	24	23	104	8	90	150	8
54	29	68	141	145	147	80	6
119	123	8	35	42	9	46	4
121	61	97	57	121	59	43	44
42	66	92	14	80	105	141	120
3	63	130	41	87	94	18	68
133	31	75	1	74	84	103	110
38	123	10	29	109	97	95	3
15	64	103	19	4	90	12	86
136	52	105	75	33	13	57	84
143	2	116	103	36	64	51	5
93	37	17	101	29	45	9	72
20	62	149	39	16	4	13	78
17	101	14	24	20	128	100	110
65	109	96	150	37	90	15	7
40	20	103	99	129	124	15	137
122	143	89	83	15	95	52	50
73	121	98	127	90	147	109	44
4	82	81	68	91	78	57	61
9	62	14	85	69	80	85	25
45	71	108	53	50	24	60	104
27	80	64	77	89	9	12	14
79	15	11	44	101	54	21	111
32	2	12	23	138	109	72	130
19	88	48	85	13	57	29	71
116	145	87	134	49	86	82	65
54	54	127	127	97	109	56	103
41	32	2	72	123	91	77	74
123	40	58	5	91	46	86	103
26	4	99	99	122	9	61	142
72	47	27	49	41	63	138	146
120	30	127	69	136	17	121	47
113	138	115	142	67	77	29	141
37	80	45	150	63	132	10	32
131	47	27	121	131	125	86	87
91	31	12	112	111	105	144	124
19	142	114	69	6	2	107	92
8	112	103	48	97	72	135	29
39	67	46	90	36	137	86	117
113	28	32	23	147	102	64	22
108	58	26	41	94	51	7	73
105	140	65	50	93	92	18	140
78	102	39	119	80	64	144	64
72	64	85	96	69	69	21	121
93	116	65	82	94	39	60	31
33	118	135	40	10	120	27	32
92	33	104	86	35	63	80	13
24	140	89	121	141	135	129	96
62	74	115	18	44	64	8	3
122	83	95	41	148	74	115	40
135	127	111	74	140	42	26	128
62	93	61	27	95	54	26	134
127	48	19	107	39	1	5	141
93	67	64	18	123	67	102	6
135	9	82	12	134	139	30	65
67	31	93	84	52	21	111	79
50	122	103	31	54	28	73	58
73	70	64	2	58	113	126	20
42	97	15	10	119	83	18	147
134	68	70	26	65	12	38	72
36	101	33	77	86	35	2	107
84	16	71	133	136	23	150	124
70	129	2	29	78	107	27	9
92	27	3	144	30	17	7	43
150	142	144	149	19	32	71	69
104	117	60	139	141	12	44	28
47	94	30	106	129	58	5	55
10	63	149	108	10	17	14	131
134	99	14	35	133	44	72	106
23	83	83	73	124	91	9	116
3	17	18	91	124	117	21	62
131	47	119	147	82	130	103	135
104	108	140	138	56	147	56	112
133	52	139	32	4	36	38	17
19	124	58	45	69	18	136	5
85	18	10	136	41	21	138	107
3	93	1	68	29	129	143	133
147	142	143	15	71	56	95	109
94	70	70	35	27	86	129	136
43	16	147	54	70	53	51	3
147	1	45	87	76	70	31	74
62	142	148	31	127	33	69	28
126	119	85	134	75	7	19	15
130	26	61	96	57	82	58	19
21	83	124	95	54	93	7	106
81	132	136	63	73	144	132	54
69	103	126	107	7	5	17	2
5	129	57	116	19	38	44	40
50	62	125	102	124	88	83	33
2	104	101	8	150	90	5	29
31	134	143	108	86	88	2	80
85	84	110	10	41	40	3	5
69	89	78	128	101	142	90	118
51	71	103	73	127	130	110	91
149	103	32	107	22	112	11	110
40	54	1	88	74	7	45	29
113	114	32	79	70	13	8	52
